label,encoding,r_square,mse
a0b1c1e6f1g2,1,0.01719737979345759,0.23051715046474683
a0b1c1e7f0g0,0,0.017355422621176175,0.21896368978204325
a0b1c1e7f0g0,1,0.009820613324732164,0.22064267899475978
a0b1c1e7f0g1,0,0.018157265086400476,0.30171582614427367
a0b1c1e7f0g1,1,0.01011277047510184,0.3041878629086693
a0b1c1e7f0g2,0,0.03811031317694269,0.21698804793359744
a0b1c1e7f0g2,1,0.021982105006876362,0.22062633250555078
a0b1c1e7f1g0,0,0.01860945323226182,0.19932162182416918
a0b1c1e7f1g0,1,0.009323654261069958,0.2012075789662744
a0b1c1e7f1g1,0,0.020039329545662565,0.2729844580719042
a0b1c1e7f1g1,1,0.010257637343860204,0.2757093122678355
a0b1c1e7f1g2,0,0.033851863021670314,0.2312828287959416
a0b1c1e7f1g2,1,0.018315430635771013,0.23500204109277
a1b0c0e0f0g0,0,0.014406273239053413,0.23397902289753286
a1b0c0e0f0g0,1,0.008350374812345018,0.23541668748302555
a1b0c0e0f0g1,0,0.014788806776122598,0.27841072222942376
a1b0c0e0f0g1,1,0.00797927862889436,0.28033502603611077
a1b0c0e0f0g2,0,0.010626831639193202,0.1368921576024791
a1b0c0e0f0g2,1,0.007223472661120445,0.137363054902409
a1b0c0e0f1g0,0,0.01598090121692708,0.23348527736746877
a1b0c0e0f1g0,1,0.008410721445998637,0.235281508279778
a1b0c0e0f1g1,0,0.016632700739556472,0.27848243644524573
a1b0c0e0f1g1,1,0.008323331551767454,0.2808355891059849
a1b0c0e0f1g2,0,0.012180487511519789,0.1337424692422892
a1b0c0e0f1g2,1,0.010076638698293783,0.13402731270978102
a1b0c0e1f0g0,0,0.014406273239053413,0.23397902289753286
a1b0c0e1f0g0,1,0.008350374812345018,0.23541668748302555
a1b0c0e1f0g1,0,0.014788806776122598,0.27841072222942376
a1b0c0e1f0g1,1,0.00797927862889436,0.28033502603611077
a1b0c0e1f0g2,0,0.010626831639193202,0.1368921576024791
a1b0c0e1f0g2,1,0.007223472661120445,0.137363054902409
a1b0c0e1f1g0,0,0.01598090121692708,0.23348527736746877
a1b0c0e1f1g0,1,0.008410721445998637,0.235281508279778
a1b0c0e1f1g1,0,0.016632700739556472,0.27848243644524573
a1b0c0e1f1g1,1,0.008323331551767454,0.2808355891059849
a1b0c0e1f1g2,0,0.012180487511519789,0.1337424692422892
a1b0c0e1f1g2,1,0.010076638698293783,0.13402731270978102
a1b0c0e2f0g0,0,0.027040252573783508,0.3146192655693072
a1b0c0e2f0g0,1,0.014147276414999133,0.31878837811564814
a1b0c0e2f0g1,0,0.028385017928381884,0.40826077460513227
a1b0c0e2f0g1,1,0.014442562437674278,0.4141192244886421
a1b0c0e2f0g2,0,0.02906491741590489,0.25785409486262995
a1b0c0e2f0g2,1,0.018978844247790172,0.260532683075305
a1b0c0e2f1g0,0,0.027744980331084412,0.329058484745797
a1b0c0e2f1g0,1,0.014213945817058482,0.33363804630542226
a1b0c0e2f1g1,0,0.03006057465702694,0.423003609278285
a1b0c0e2f1g1,1,0.015248625593537124,0.42946329918323634
a1b0c0e2f1g2,0,0.031434953642269226,0.259048904554049
a1b0c0e2f1g2,1,0.019987105970027952,0.26211070449216123
a1b0c0e3f0g0,0,0.02988379023317389,0.32416445832501734
a1b0c0e3f0g0,1,0.016659174004269972,0.3285834655668706
a1b0c0e3f0g1,0,0.03258368894470742,0.4241589492645894
a1b0c0e3f0g1,1,0.018031710509841536,0.4305391930253346
a1b0c0e3f0g2,0,0.0371163008098222,0.28393307929480877
a1b0c0e3f0g2,1,0.019911413016212465,0.28900641969331153
a1b0c0e3f1g0,0,0.02933513275965649,0.3491921257043827
a1b0c0e3f1g0,1,0.016864173371179292,0.35367849475451246
a1b0c0e3f1g1,0,0.030878035220264444,0.45349292070341807
a1b0c0e3f1g1,1,0.017500053653697556,0.4597530408474474
a1b0c0e3f1g2,0,0.04370570640234661,0.2756337638263765
a1b0c0e3f1g2,1,0.02444641188765828,0.2811848916238176
a1b0c0e4f0g0,0,0.03308708369450297,0.3357627466904505
a1b0c0e4f0g0,1,0.019499181863679715,0.34048117703049563
a1b0c0e4f0g1,0,0.03535170939837706,0.4363628217026708
a1b0c0e4f0g1,1,0.020816407259989123,0.44293792842001345
a1b0c0e4f0g2,0,0.04275640798910152,0.27024416455672345
a1b0c0e4f0g2,1,0.02390353514658594,0.2755666121691612
a1b0c0e4f1g0,0,0.03385724183286298,0.3562825042742883
a1b0c0e4f1g0,1,0.018701373886600203,0.3618715029400639
a1b0c0e4f1g1,0,0.03585433217979472,0.46070973127045295
a1b0c0e4f1g1,1,0.0191902240775903,0.4686725495684242
a1b0c0e4f1g2,0,0.043144894699642555,0.28443393529970357
a1b0c0e4f1g2,1,0.02562048211536949,0.289643227289211
a1b0c0e5f0g0,0,0.03289031072041293,0.3291813474081662
a1b0c0e5f0g0,1,0.015872036126385325,0.3349739670287981
a1b0c0e5f0g1,0,0.03444967497809048,0.4300174907460051
a1b0c0e5f0g1,1,0.016470078687645273,0.4380248837125685
a1b0c0e5f0g2,0,0.04312940117506847,0.3049343781219698
a1b0c0e5f0g2,1,0.02455114507408085,0.31085487455869
a1b0c0e5f1g0,0,0.031972439183557855,0.3534840655574092
a1b0c0e5f1g0,1,0.016687980953397075,0.35906532445305767
a1b0c0e5f1g1,0,0.03415063480262148,0.46174920471509584
a1b0c0e5f1g1,1,0.01775303039294951,0.4695885025064771
a1b0c0e5f1g2,0,0.04446788748262431,0.28690606686136844
a1b0c0e5f1g2,1,0.025525870854041233,0.29259355702327605
a1b0c0e6f0g0,0,0.030749036939552887,0.3642081003999154
a1b0c0e6f0g0,1,0.016250808152074026,0.3696559901282661
a1b0c0e6f0g1,0,0.03383733934292166,0.46581005001062326
a1b0c0e6f0g1,1,0.01826430841560711,0.4733181794493411
a1b0c0e6f0g2,0,0.047555713834307345,0.2833297389073372
a1b0c0e6f0g2,1,0.026661837863305005,0.2895451748227106
a1b0c0e6f1g0,0,0.028804175234828255,0.3237880625160726
a1b0c0e6f1g0,1,0.015045717806203451,0.32837501003008346
a1b0c0e6f1g1,0,0.030198586576397624,0.43042853578714374
a1b0c0e6f1g1,1,0.016007557469220002,0.4367269632748414
a1b0c0e6f1g2,0,0.04086414021769935,0.29770047635985714
a1b0c0e6f1g2,1,0.026065433497383883,0.302293758943565
a1b0c0e7f0g0,0,0.033576587418758574,0.3158574357514667
a1b0c0e7f0g0,1,0.01808417378853655,0.3209208416863179
a1b0c0e7f0g1,0,0.03583995353021174,0.414421854358122
a1b0c0e7f0g1,1,0.01948471723692502,0.4214517736935542
a1b0c0e7f0g2,0,0.048132564418428725,0.29220591419636854
a1b0c0e7f0g2,1,0.027843423706254034,0.2984343097569725
a1b0c0e7f1g0,0,0.03223083684574635,0.3146666832046178
a1b0c0e7f1g0,1,0.014908310760775811,0.32029904062559333
a1b0c0e7f1g1,0,0.03360279925568377,0.4216848287130169
a1b0c0e7f1g1,1,0.015921347515954754,0.4294000827954196
a1b0c0e7f1g2,0,0.047300395186072874,0.2698285819191826
a1b0c0e7f1g2,1,0.029947890154769286,0.2747432494614837
a1b0c1e0f0g0,0,0.014406273239053413,0.23397902289753286
a1b0c1e0f0g0,1,0.008350374812345018,0.23541668748302555
a1b0c1e0f0g1,0,0.014788806776122598,0.27841072222942376
a1b0c1e0f0g1,1,0.00797927862889436,0.28033502603611077
a1b0c1e0f0g2,0,0.010626831639193202,0.1368921576024791
a1b0c1e0f0g2,1,0.007223472661120445,0.137363054902409
a1b0c1e0f1g0,0,0.01598090121692708,0.23348527736746877
a1b0c1e0f1g0,1,0.008410721445998637,0.235281508279778
a1b0c1e0f1g1,0,0.016632700739556472,0.27848243644524573
a1b0c1e0f1g1,1,0.008323331551767454,0.2808355891059849
a1b0c1e0f1g2,0,0.012180487511519789,0.1337424692422892
a1b0c1e0f1g2,1,0.010076638698293783,0.13402731270978102
a1b0c1e1f0g0,0,0.014406273239053413,0.23397902289753286
a1b0c1e1f0g0,1,0.008350374812345018,0.23541668748302555
a1b0c1e1f0g1,0,0.014788806776122598,0.27841072222942376
a1b0c1e1f0g1,1,0.00797927862889436,0.28033502603611077
a1b0c1e1f0g2,0,0.010626831639193202,0.1368921576024791
a1b0c1e1f0g2,1,0.007223472661120445,0.137363054902409
a1b0c1e1f1g0,0,0.01598090121692708,0.23348527736746877
a1b0c1e1f1g0,1,0.008410721445998637,0.235281508279778
a1b0c1e1f1g1,0,0.016632700739556472,0.27848243644524573
a1b0c1e1f1g1,1,0.008323331551767454,0.2808355891059849
a1b0c1e1f1g2,0,0.012180487511519789,0.1337424692422892
a1b0c1e1f1g2,1,0.010076638698293783,0.13402731270978102
a1b0c1e2f0g0,0,0.027040252573783508,0.3146192655693072
a1b0c1e2f0g0,1,0.014147276414999133,0.31878837811564814
a1b0c1e2f0g1,0,0.028385017928381884,0.40826077460513227
a1b0c1e2f0g1,1,0.014442562437674278,0.4141192244886421
a1b0c1e2f0g2,0,0.02906491741590489,0.25785409486262995
a1b0c1e2f0g2,1,0.018978844247790172,0.260532683075305
a1b0c1e2f1g0,0,0.027744980331084412,0.329058484745797
a1b0c1e2f1g0,1,0.014213945817058482,0.33363804630542226
a1b0c1e2f1g1,0,0.03006057465702694,0.423003609278285
a1b0c1e2f1g1,1,0.015248625593537124,0.42946329918323634
a1b0c1e2f1g2,0,0.031434953642269226,0.259048904554049
a1b0c1e2f1g2,1,0.019987105970027952,0.26211070449216123
a1b0c1e3f0g0,0,0.02988379023317389,0.32416445832501734
a1b0c1e3f0g0,1,0.016659174004269972,0.3285834655668706
a1b0c1e3f0g1,0,0.03258368894470742,0.4241589492645894
a1b0c1e3f0g1,1,0.018031710509841536,0.4305391930253346
a1b0c1e3f0g2,0,0.0371163008098222,0.28393307929480877
a1b0c1e3f0g2,1,0.019911413016212465,0.28900641969331153
a1b0c1e3f1g0,0,0.02933513275965649,0.3491921257043827
a1b0c1e3f1g0,1,0.016864173371179292,0.35367849475451246
a1b0c1e3f1g1,0,0.030878035220264444,0.45349292070341807
a1b0c1e3f1g1,1,0.017500053653697556,0.4597530408474474
a1b0c1e3f1g2,0,0.04370570640234661,0.2756337638263765
a1b0c1e3f1g2,1,0.02444641188765828,0.2811848916238176
a1b0c1e4f0g0,0,0.03308708369450297,0.3357627466904505
a1b0c1e4f0g0,1,0.019499181863679715,0.34048117703049563
a1b0c1e4f0g1,0,0.03535170939837706,0.4363628217026708
a1b0c1e4f0g1,1,0.020816407259989123,0.44293792842001345
a1b0c1e4f0g2,0,0.04275640798910152,0.27024416455672345
a1b0c1e4f0g2,1,0.02390353514658594,0.2755666121691612
a1b0c1e4f1g0,0,0.03385724183286298,0.3562825042742883
a1b0c1e4f1g0,1,0.018701373886600203,0.3618715029400639
a1b0c1e4f1g1,0,0.03585433217979472,0.46070973127045295
a1b0c1e4f1g1,1,0.0191902240775903,0.4686725495684242
a1b0c1e4f1g2,0,0.043144894699642555,0.28443393529970357
a1b0c1e4f1g2,1,0.02562048211536949,0.289643227289211
a1b0c1e5f0g0,0,0.03289031072041293,0.3291813474081662
a1b0c1e5f0g0,1,0.015872036126385325,0.3349739670287981
a1b0c1e5f0g1,0,0.03444967497809048,0.4300174907460051
a1b0c1e5f0g1,1,0.016470078687645273,0.4380248837125685
a1b0c1e5f0g2,0,0.04312940117506847,0.3049343781219698
a1b0c1e5f0g2,1,0.02455114507408085,0.31085487455869
a1b0c1e5f1g0,0,0.031972439183557855,0.3534840655574092
a1b0c1e5f1g0,1,0.016687980953397075,0.35906532445305767
a1b0c1e5f1g1,0,0.03415063480262148,0.46174920471509584
a1b0c1e5f1g1,1,0.01775303039294951,0.4695885025064771
a1b0c1e5f1g2,0,0.04446788748262431,0.28690606686136844
a1b0c1e5f1g2,1,0.025525870854041233,0.29259355702327605
a1b0c1e6f0g0,0,0.030749036939552887,0.3642081003999154
a1b0c1e6f0g0,1,0.016250808152074026,0.3696559901282661
a1b0c1e6f0g1,0,0.03383733934292166,0.46581005001062326
a1b0c1e6f0g1,1,0.01826430841560711,0.4733181794493411
a1b0c1e6f0g2,0,0.047555713834307345,0.2833297389073372
a1b0c1e6f0g2,1,0.026661837863305005,0.2895451748227106
a1b0c1e6f1g0,0,0.028804175234828255,0.3237880625160726
a1b0c1e6f1g0,1,0.015045717806203451,0.32837501003008346
a1b0c1e6f1g1,0,0.030198586576397624,0.43042853578714374
a1b0c1e6f1g1,1,0.016007557469220002,0.4367269632748414
a1b0c1e6f1g2,0,0.04086414021769935,0.29770047635985714
a1b0c1e6f1g2,1,0.026065433497383883,0.302293758943565
a1b0c1e7f0g0,0,0.033576587418758574,0.3158574357514667
a1b0c1e7f0g0,1,0.01808417378853655,0.3209208416863179
a1b0c1e7f0g1,0,0.03583995353021174,0.414421854358122
a1b0c1e7f0g1,1,0.01948471723692502,0.4214517736935542
a1b0c1e7f0g2,0,0.048132564418428725,0.29220591419636854
a1b0c1e7f0g2,1,0.027843423706254034,0.2984343097569725
a1b0c1e7f1g0,0,0.03223083684574635,0.3146666832046178
a1b0c1e7f1g0,1,0.014908310760775811,0.32029904062559333
a1b0c1e7f1g1,0,0.03360279925568377,0.4216848287130169
a1b0c1e7f1g1,1,0.015921347515954754,0.4294000827954196
a1b0c1e7f1g2,0,0.047300395186072874,0.2698285819191826
a1b0c1e7f1g2,1,0.029947890154769286,0.2747432494614837
a1b1c0e0f0g0,0,1.0,0.0
a1b1c0e0f0g0,1,1.0,0.0
a1b1c0e0f0g1,0,1.0,0.0
a1b1c0e0f0g1,1,1.0,0.0
a1b1c0e0f0g2,0,1.0,0.0
a1b1c0e0f0g2,1,1.0,0.0
a1b1c0e0f1g0,0,1.0,0.0
a1b1c0e0f1g0,1,1.0,0.0
a1b1c0e0f1g1,0,1.0,0.0
a1b1c0e0f1g1,1,1.0,0.0
a1b1c0e0f1g2,0,1.0,0.0
a1b1c0e0f1g2,1,1.0,0.0
a1b1c0e1f0g0,0,0.0091054141398772,0.13027742858112495
a1b1c0e1f0g0,1,0.006837914244368859,0.13057554712966699
a1b1c0e1f0g1,0,0.009968703025545644,0.16388694541769033
a1b1c0e1f0g1,1,0.007170193807988889,0.1643502026185387
a1b1c0e1f0g2,0,0.014043041552025737,0.10914471421020842
a1b1c0e1f0g2,1,0.008033217933131498,0.10980999728947234
a1b1c0e1f1g0,0,0.009261328120564905,0.12839858915641472
a1b1c0e1f1g0,1,0.006625906185455777,0.12874013679950608
a1b1c0e1f1g1,0,0.0102121559268471,0.16278134217360637
a1b1c0e1f1g1,1,0.007092761719580842,0.16329436037126152
a1b1c0e1f1g2,0,0.01551019678641874,0.11014608898851574
a1b1c0e1f1g2,1,0.009946050184676536,0.11076861345219237
a1b1c0e2f0g0,0,0.009972880333472989,0.17931281765074641
a1b1c0e2f0g0,1,0.0064427985515214115,0.17995218287447134
a1b1c0e2f0g1,0,0.011125192115699956,0.23587970216783252
a1b1c0e2f0g1,1,0.007050137935707079,0.23685173882872293
a1b1c0e2f0g2,0,0.021838607942898713,0.1761238128867208
a1b1c0e2f0g2,1,0.015073183035423487,0.17734196813204023
a1b1c0e2f1g0,0,0.013352485460017771,0.18025531168236303
a1b1c0e2f1g0,1,0.00875072474884131,0.18109602916156076
a1b1c0e2f1g1,0,0.014852269326276146,0.23556285610105968
a1b1c0e2f1g1,1,0.009395471158628821,0.23686765427651604
a1b1c0e2f1g2,0,0.023343465776002326,0.1732521834103109
a1b1c0e2f1g2,1,0.013018635967951164,0.17508373753901596
a1b1c0e3f0g0,0,0.01429427362047897,0.20091349253078766
a1b1c0e3f0g0,1,0.00919260183305981,0.20195335125243774
a1b1c0e3f0g1,0,0.016197454193538574,0.2670385254879557
a1b1c0e3f0g1,1,0.010410504965451706,0.26860930653088866
a1b1c0e3f0g2,0,0.028414294635983883,0.20487922042453596
a1b1c0e3f0g2,1,0.018130004251452503,0.20704787871682
a1b1c0e3f1g0,0,0.015299802353071046,0.20188244249271736
a1b1c0e3f1g0,1,0.009403749448676724,0.20309124651677446
a1b1c0e3f1g1,0,0.016790660928983514,0.26753433123157094
a1b1c0e3f1g1,1,0.009966339545831038,0.26939125038886463
a1b1c0e3f1g2,0,0.025151690787003633,0.19955078616475086
a1b1c0e3f1g2,1,0.016221769197471758,0.2013787350432992
a1b1c0e4f0g0,0,0.017056676285405414,0.202300957066334
a1b1c0e4f0g0,1,0.01061790008322383,0.20362613071227198
a1b1c0e4f0g1,0,0.01891554344381219,0.27066411609400104
a1b1c0e4f0g1,1,0.0116054383701093,0.2726808467792198
a1b1c0e4f0g2,0,0.03331517192788136,0.22256501169612142
a1b1c0e4f0g2,1,0.020337393300408957,0.2255529549927732
a1b1c0e4f1g0,0,0.019751714216981187,0.20779903644382522
a1b1c0e4f1g0,1,0.01221535217174119,0.2093966406365647
a1b1c0e4f1g1,0,0.022115837850745446,0.2802886269166391
a1b1c0e4f1g1,1,0.013504472191588568,0.28275688230915635
a1b1c0e4f1g2,0,0.034213608074430635,0.22278072205183458
a1b1c0e4f1g2,1,0.021136679367445677,0.22579721477105172
a1b1c0e5f0g0,0,0.017900618430894633,0.21100528495775234
a1b1c0e5f0g0,1,0.010159319051402993,0.21266851284707564
a1b1c0e5f0g1,0,0.019813689788828692,0.28564316745789486
a1b1c0e5f0g1,1,0.011218840199515911,0.28814785461271397
a1b1c0e5f0g2,0,0.03829418774398197,0.2174524067717436
a1b1c0e5f0g2,1,0.021198092616580677,0.2213180244944141
a1b1c0e5f1g0,0,0.018033698942322873,0.2039362861392648
a1b1c0e5f1g0,1,0.010604693350496297,0.2054791535558687
a1b1c0e5f1g1,0,0.0198112922904915,0.2733796859252772
a1b1c0e5f1g1,1,0.01150623042550647,0.2756960105129631
a1b1c0e5f1g2,0,0.03620598149354137,0.2233102209171431
a1b1c0e5f1g2,1,0.021579261711236808,0.22669921894282205
a1b1c0e6f0g0,0,0.01781360684592015,0.2126030982863778
a1b1c0e6f0g0,1,0.010273071341126538,0.21423531516723826
a1b1c0e6f0g1,0,0.01933451068469816,0.28604696127768164
a1b1c0e6f0g1,1,0.011117680294384868,0.28844370042073464
a1b1c0e6f0g2,0,0.03896898145039185,0.2208647267569782
a1b1c0e6f0g2,1,0.023046843187947474,0.22452396214984713
a1b1c0e6f1g0,0,0.020236578699590835,0.20478767050547853
a1b1c0e6f1g0,1,0.010630835544640393,0.20679543862726177
a1b1c0e6f1g1,0,0.021901681282222696,0.2742732218998717
a1b1c0e6f1g1,1,0.011732429021489077,0.2771248305045366
a1b1c0e6f1g2,0,0.03615993469674983,0.21796878608452305
a1b1c0e6f1g2,1,0.019374771199792917,0.22176468733761198
a1b1c0e7f0g0,0,0.018663923154545903,0.2102654007820472
a1b1c0e7f0g0,1,0.01047293948433714,0.2120204371094102
a1b1c0e7f0g1,0,0.019982162099702494,0.28190348437508056
a1b1c0e7f0g1,1,0.011466870310941624,0.284352919816853
a1b1c0e7f0g2,0,0.03757378873720818,0.22064106287893673
a1b1c0e7f0g2,1,0.0214330149988069,0.2243414166636248
a1b1c0e7f1g0,0,0.018239299632696326,0.2209394746826673
a1b1c0e7f1g0,1,0.01002351892917197,0.22278838783641805
a1b1c0e7f1g1,0,0.01999636403018934,0.2911225155686854
a1b1c0e7f1g1,1,0.01115133511506472,0.2937500436446406
a1b1c0e7f1g2,0,0.032625325121639626,0.23054668621733682
a1b1c0e7f1g2,1,0.018809435459122392,0.23383931694414206
a1b1c1e0f0g0,0,1.0,0.0
a1b1c1e0f0g0,1,1.0,0.0
a1b1c1e0f0g1,0,1.0,0.0
a1b1c1e0f0g1,1,1.0,0.0
a1b1c1e0f0g2,0,1.0,0.0
a1b1c1e0f0g2,1,1.0,0.0
a1b1c1e0f1g0,0,1.0,0.0
a1b1c1e0f1g0,1,1.0,0.0
a1b1c1e0f1g1,0,1.0,0.0
a1b1c1e0f1g1,1,1.0,0.0
a1b1c1e0f1g2,0,1.0,0.0
a1b1c1e0f1g2,1,1.0,0.0
a1b1c1e1f0g0,0,0.0091054141398772,0.13027742858112495
a1b1c1e1f0g0,1,0.006837914244368859,0.13057554712966699
a1b1c1e1f0g1,0,0.009968703025545644,0.16388694541769033
a1b1c1e1f0g1,1,0.007170193807988889,0.1643502026185387
a1b1c1e1f0g2,0,0.014043041552025737,0.10914471421020842
a1b1c1e1f0g2,1,0.008033217933131498,0.10980999728947234
a1b1c1e1f1g0,0,0.009261328120564905,0.12839858915641472
a1b1c1e1f1g0,1,0.006625906185455777,0.12874013679950608
a1b1c1e1f1g1,0,0.0102121559268471,0.16278134217360637
a1b1c1e1f1g1,1,0.007092761719580842,0.16329436037126152
a1b1c1e1f1g2,0,0.01551019678641874,0.11014608898851574
a1b1c1e1f1g2,1,0.009946050184676536,0.11076861345219237
a1b1c1e2f0g0,0,0.009972880333472989,0.17931281765074641
a1b1c1e2f0g0,1,0.0064427985515214115,0.17995218287447134
a1b1c1e2f0g1,0,0.011125192115699956,0.23587970216783252
a1b1c1e2f0g1,1,0.007050137935707079,0.23685173882872293
a1b1c1e2f0g2,0,0.021838607942898713,0.1761238128867208
a1b1c1e2f0g2,1,0.015073183035423487,0.17734196813204023
a1b1c1e2f1g0,0,0.013352485460017771,0.18025531168236303
a1b1c1e2f1g0,1,0.00875072474884131,0.18109602916156076
a1b1c1e2f1g1,0,0.014852269326276146,0.23556285610105968
a1b1c1e2f1g1,1,0.009395471158628821,0.23686765427651604
a1b1c1e2f1g2,0,0.023343465776002326,0.1732521834103109
a1b1c1e2f1g2,1,0.013018635967951164,0.17508373753901596
a1b1c1e3f0g0,0,0.01429427362047897,0.20091349253078766
a1b1c1e3f0g0,1,0.00919260183305981,0.20195335125243774
a1b1c1e3f0g1,0,0.016197454193538574,0.2670385254879557
a1b1c1e3f0g1,1,0.010410504965451706,0.26860930653088866
a1b1c1e3f0g2,0,0.028414294635983883,0.20487922042453596
a1b1c1e3f0g2,1,0.018130004251452503,0.20704787871682
a1b1c1e3f1g0,0,0.015299802353071046,0.20188244249271736
a1b1c1e3f1g0,1,0.009403749448676724,0.20309124651677446
a1b1c1e3f1g1,0,0.016790660928983514,0.26753433123157094
a1b1c1e3f1g1,1,0.009966339545831038,0.26939125038886463
a1b1c1e3f1g2,0,0.025151690787003633,0.19955078616475086
a1b1c1e3f1g2,1,0.016221769197471758,0.2013787350432992
a1b1c1e4f0g0,0,0.017056676285405414,0.202300957066334
a1b1c1e4f0g0,1,0.01061790008322383,0.20362613071227198
a1b1c1e4f0g1,0,0.01891554344381219,0.27066411609400104
a1b1c1e4f0g1,1,0.0116054383701093,0.2726808467792198
a1b1c1e4f0g2,0,0.03331517192788136,0.22256501169612142
a1b1c1e4f0g2,1,0.020337393300408957,0.2255529549927732
a1b1c1e4f1g0,0,0.019751714216981187,0.20779903644382522
a1b1c1e4f1g0,1,0.01221535217174119,0.2093966406365647
a1b1c1e4f1g1,0,0.022115837850745446,0.2802886269166391
a1b1c1e4f1g1,1,0.013504472191588568,0.28275688230915635
a1b1c1e4f1g2,0,0.034213608074430635,0.22278072205183458
a1b1c1e4f1g2,1,0.021136679367445677,0.22579721477105172
a1b1c1e5f0g0,0,0.017900618430894633,0.21100528495775234
a1b1c1e5f0g0,1,0.010159319051402993,0.21266851284707564
a1b1c1e5f0g1,0,0.019813689788828692,0.28564316745789486
a1b1c1e5f0g1,1,0.011218840199515911,0.28814785461271397
a1b1c1e5f0g2,0,0.03829418774398197,0.2174524067717436
a1b1c1e5f0g2,1,0.021198092616580677,0.2213180244944141
a1b1c1e5f1g0,0,0.018033698942322873,0.2039362861392648
a1b1c1e5f1g0,1,0.010604693350496297,0.2054791535558687
a1b1c1e5f1g1,0,0.0198112922904915,0.2733796859252772
a1b1c1e5f1g1,1,0.01150623042550647,0.2756960105129631
a1b1c1e5f1g2,0,0.03620598149354137,0.2233102209171431
a1b1c1e5f1g2,1,0.021579261711236808,0.22669921894282205
